prn_1
base2,41325,1,16819,124510,113327476.647
cache,33211,0.1,18851,63,33211
base,13775,1,17629,300,287127.900803
base2,41325,1,18093,127973,116493070.84
cache,37225,0.1,19979,67,37225
base,13775,1,18903,364,346283.540596
base2,41325,1,19635,131483,119619951.861
cache,33127,0.1,21369,75,33127
ts_0
base,3869,1,1362,538,489995.727714
base2,11608,1,1362,2691,2460670.58209
cache,25279,1.0,1343,538,536446.028732
base,3869,1,2832,280,263892.470534
base2,11608,1,2832,5261,4803784.99448
cache,11881,0.1,2801,153,144220.092191
base,3869,1,4450,218,204738.865934
base2,11608,1,4450,7813,7107825.3267
cache,20067,0.1,4381,128,107785.90096
base,3869,1,5617,217,204738.865934
base2,11608,1,5617,9875,8984207.38825
cache,20112,0.1,5536,128,108027.609514
base,3869,1,6833,206,184421.274311
base2,11608,1,6833,11976,10915872.9748
cache,38695,0.1,6741,127,140028.272273
base,3869,1,8020,209,197164.623203
base2,11608,1,8020,13964,12707105.7756
cache,38695,0.1,7917,128,140028.272273
base,3869,1,9383,362,337651.003908
base2,11608,1,9639,16516,15018163.1593
cache,9328,0.1,9494,270,253569.643861
base,3869,1,10680,236,222280.048856
base2,11608,1,10968,18815,17114756.3258
cache,10455,0.1,10801,132,128317.723317
base,3869,1,12203,236,222280.048856
base2,11608,1,12619,21489,19557797.7491
cache,9304,0.1,12339,144,130592.219917
stg_1
base,2580,1,603,630,573022.753708
base2,7740,1,603,3457,3151231.30609
cache,3096,1.0,531,630,578370.246135
base,2580,1,1278,494,455245.820199
base2,7740,1,1514,7423,6770578.04081
cache,5406,1.0,1221,494,459397.290703
base,2580,1,1797,1134,1034210.94916
base2,7740,1,2515,11116,10115114.6611
cache,6223,0.1,2128,328,299432.631553
base,2580,1,2516,324,293828.917443
base2,7740,1,3561,14123,12866088.1529
cache,6192,0.1,2771,79,75162.9333258
base,2580,1,2930,313,281359.811371
base2,7740,1,4216,16457,14983575.0413
cache,6251,0.1,3226,200,180257.523713
base,2580,1,3401,355,319406.833869
base2,7740,1,5231,19394,17635296.9931
cache,6192,0.1,4030,98,85014.9492762
base,2580,1,4075,517,467694.836436
base2,7740,1,6504,22839,20776836.8172
cache,6220,0.1,5084,299,271632.449576
base,2580,1,4668,99,91977.0197005
base2,7740,1,7257,25669,23361565.5594
cache,6972,0.1,6088,25,23876.6746756
base,2580,1,4968,730,667895.723072
base2,7740,1,7862,27222,24773774.3678
cache,6204,0.1,6691,282,260603.597578
wdev_0
base,3360,1,6464,653,598463.93231
base2,10081,1,10096,10976,9986999.58631
cache,12207,0.1,9297,365,322936.91705
base,3360,1,7361,136,127653.372939
base2,10081,1,10993,12294,11182201.1594
cache,8323,0.1,10158,94,78334.4187397
base,3360,1,8291,112,106707.546121
base2,10081,1,11923,13562,12335540.4884
cache,8105,0.1,11034,82,83448.8886985
base,3360,1,9185,109,95581.0812016
base2,10081,1,12817,14817,13473556.1228
cache,8065,0.1,11885,83,81951.3478822
base,3360,1,10067,142,134208.952836
base2,10081,1,13699,16079,14636483.1424
cache,8141,0.1,12742,98,102590.339486
base,3360,1,11027,139,125905.981452
base2,10081,1,14659,17462,15895381.555
cache,8065,0.1,13675,93,75195.3735431
base,3360,1,12213,73,70395.2855901
base2,10081,1,15851,19164,17430032.2812
cache,8102,0.1,14706,55,41378.8840155
base,3360,1,13139,131,118420.81502
base2,10081,1,16844,20527,18672317.6514
cache,9081,0.1,15587,93,92275.2870575
base,3360,1,14053,130,118975.655135
base2,10081,1,17758,21773,19807718.5578
cache,8081,0.1,16462,92,76056.7629263
hm_0
base,33042,1,2029,457,381369.650669
base2,99126,1,2029,2758,2428327.82977
cache,120032,0.6,2015,394,434368.098655
base,33042,1,6252,458,381369.650669
base2,99126,1,6252,18101,16609765.3704
cache,101472,0.1,6100,262,449417.045712
base,33042,1,8443,478,490582.177497
base2,99126,1,8443,21338,19544487.9586
cache,39650,1.0,8199,478,499656.916918
base,33042,1,10857,1379,1238150.42831
base2,99126,1,10857,26125,23648404.9624
cache,39650,1.0,10604,1379,1208975.93098
base,33042,1,13973,1021,978995.940477
base2,99126,1,13973,30658,27913941.4193
cache,86977,1.0,13709,1021,1135672.68966
base,33042,1,16226,265,261999.809911
base2,99126,1,16226,33553,30751287.1151
cache,87307,1.0,15942,265,334248.48698
base,33042,1,19232,473,495386.368598
base2,99126,1,19232,38413,35152958.6863
cache,134563,1.0,18942,473,460831.465057
base,33042,1,35504,497,473048.789869
base2,99126,1,42451,89209,81147431.4155
cache,89292,0.1,41039,187,89292
base,33042,1,47441,37372,33984698.6851
base2,99126,1,74703,204177,185680952.286
cache,79461,0.1,56742,4068,3601149.15121
src1_2
base,13203,1,3087,90,67430.9313327
base2,39609,1,3087,8691,7997982.64186
cache,15843,1.0,2941,90,91403.9423988
base,13203,1,4181,80,72327.992182
base2,39609,1,4181,10999,10100669.0036
cache,15843,1.0,4028,80,101638.2997
base,13203,1,4942,99,111223.234955
base2,39609,1,4942,12167,11064670.8825
cache,15843,1.0,4789,99,85097.5247376
base,13203,1,5612,98,111223.234955
base2,39609,1,5612,13137,12024584.0962
cache,15843,1.0,5459,98,86790.3037295
base,13203,1,6379,62,89428.4479111
base2,39609,1,6379,14216,12908759.1887
cache,34751,1.0,6226,62,34751
base,13203,1,7024,73,78644.9837295
base2,39609,1,7024,15094,13777258.0771
cache,34879,1.0,6871,73,34879
base,13203,1,7647,81,72327.992182
base2,39609,1,7647,16307,14864114.5445
cache,20346,1,7494,81,66021.2256698
base,13203,1,8616,96,114279.703459
base2,39609,1,8616,24471,22234954.7041
cache,57616,1,8463,96,57616
base,13203,1,9248,95,116199.373428
base2,39609,1,9249,25326,23131622.8088
cache,75457,1,9096,95,75457
rsrch_0
base,3878,1,1402,253,225353.276403
base2,11634,1,1402,2544,2309201.00147
cache,14087,0.1,1390,164,129716.837818
base,3878,1,2919,226,200303.329045
base2,11634,1,2919,4961,4507559.51789
cache,4653,1.0,2867,226,202095.526622
base,3878,1,4429,223,202728.685719
base2,11634,1,4429,7413,6769011.1027
cache,7821,1.0,4373,223,214754.021319
base,3878,1,5831,231,211747.265309
base2,11634,1,5831,9670,8815307.3733
cache,7838,1.0,5775,231,209998.066751
base,3878,1,7283,236,222797.11281
base2,11634,1,7285,12057,10987621.3343
cache,9395,0.4,7226,186,173324.859098
base,3878,1,8852,214,194295.22941
base2,11634,1,8894,14838,13498505.819
cache,9307,0.1,8777,129,107421.080406
base,3878,1,10428,233,209497.584951
base2,11634,1,10519,17479,15887589.9142
cache,9349,0.1,10363,148,128359.941987
base,3878,1,11959,256,237825.452158
base2,11634,1,12070,19921,18111228.6931
cache,10479,0.1,11865,162,147084.681053
base,3878,1,13553,220,205215.125896
base2,11634,1,13680,22566,20542064.1234
cache,9485,0.1,13352,148,132119.315764
prn_1
base,13775,1,37,529,4812040.69463
base2,41325,1,37,529,4771222.08865
cache,16530,1.0,31,446,4057593.04213
base,13775,1,58,29432,267725813.084
base2,41325,1,62,29432,267794272.794
cache,16530,1.0,54,29432,267733747.164
base,13775,1,178,22538,205058295.091
base2,41325,1,193,22538,205075609.528
cache,61791,0.7,170,15786,143544284.987
base,13775,1,340,1154,10526188.1542
base2,41325,1,359,1154,10485923.7924
cache,60215,0.4,268,516,4661553.80004
base,13775,1,744,1563,14234261.364
base2,41325,1,765,1563,14282076.0755
cache,60215,0.1,408,281,2478633.37126
base,13775,1,1102,1456,13226922.1112
base2,41325,1,1123,1456,13185905.9862
cache,16530,1.0,508,381,3455174.36375
base,13775,1,1401,1484,13496150.3663
base2,41325,1,1422,1484,13456421.9072
cache,16530,1.0,785,1484,13489857.2147
base,13775,1,1774,1822,16563356.5703
base2,41325,1,1795,1822,16533746.9824
cache,16530,1.0,1152,1822,16588820.7593
base,13775,1,2132,1629,14808378.4104
base2,41325,1,2153,1629,14765911.3634
cache,16530,1.0,1499,1630,14831201.5108
base,13775,1,2413,1466,13360368.116
base2,41325,1,2434,1466,13429182.7477
cache,14799,1,1776,1466,13342560.162
base,13775,1,2797,1493,13590310.4631
base2,41325,1,2818,1493,13546414.3048
cache,16530,1,2152,1493,13613312.4631
base,13775,1,3642,2046,18615711.7287
base2,41325,1,3663,2046,18684572.7463
cache,21585,1,2996,2046,18648573.1209
base,13775,1,4688,2290,20841598.6279
base2,41325,1,4709,2290,20859306.126
cache,23240,1,4041,2290,20863427.5431
base,13775,1,5757,2313,21052376.3084
base2,41325,1,5778,2313,21011591.8371
cache,24822,1,5110,2313,21066689.1436
base,13775,1,6808,2289,20848218.0676
base2,41325,1,6829,2289,20859306.126
cache,25647,1,6161,2289,20832254.7592
base,13775,1,7892,2331,21225964.5564
base2,41325,1,7913,2331,21179600.6936
cache,25691,1,7245,2331,21177099.1379
base,13775,1,8659,2011,18291743.8886
base2,41325,1,8680,2011,18306102.9529
cache,29660,1,8012,2011,18294270.8099
base,13775,1,8846,1519,13819250.0346
base2,41325,1,8869,1519,13827866.8221
cache,37495,1,8200,1519,13822462.8534
base,13775,1,8940,1732,15743832.4126
base2,41325,1,8964,1732,15789282.2313
cache,39346,1,8295,1732,15751804.8399
ts_0
base,3869,1,57,200,1820227.30418
base2,11608,1,57,200,1809789.77387
cache,4642,1.0,56,197,1787886.32338
base,3869,1,176,221,2006616.87946
base2,11608,1,176,221,2012414.32985
cache,9328,1,175,221,2014184.65182
base,3869,1,284,185,1678089.71943
base2,11608,1,284,185,1698049.76445
cache,17356,0.7,283,163,1506675.44409
base,3869,1,405,208,1894396.53239
base2,11608,1,405,208,1885480.01347
cache,16913,0.4,404,159,1468218.58642
base,3869,1,511,179,1632791.2626
base2,11608,1,511,179,1651683.1868
cache,16913,0.1,510,116,1071929.39702
base,3869,1,706,529,4807196.71745
base2,11608,1,706,529,4826840.21131
cache,4642,1.0,693,441,4020740.63868
base,3869,1,818,185,1678089.71943
base2,11608,1,818,185,1698049.76445
cache,10241,1.0,804,185,1690826.51644
base,3869,1,957,230,2089694.4241
base2,11608,1,957,230,2079103.88115
cache,14054,1.0,942,230,2118665.79125
base,3869,1,1058,216,1970583.89134
base2,11608,1,1058,216,1958766.852
cache,16320,1.0,1043,216,1959803.04416
base,3869,1,1362,538,4889663.86434
base2,11608,1,1362,538,4892758.98518
cache,17533,1.0,1343,538,4903894.86346
base,3869,1,1556,354,3227999.97567
base2,11608,1,1556,354,3216696.59785
cache,30165,1.0,1537,354,3263049.32188
base,3869,1,1673,202,1835467.03729
base2,11608,1,1673,202,1837644.6773
cache,38695,1.0,1654,202,1875282.27791
base,3869,1,1792,209,1902696.1545
base2,11608,1,1792,209,1920334.72238
cache,38695,1.0,1773,209,1971901.03253
base,3869,1,1909,210,1910261.66008
base2,11608,1,1909,210,1914960.55423
cache,38695,1.0,1890,210,1967078.07715
base,3869,1,2219,464,4215896.21699
base2,11608,1,2219,464,4234724.91377
cache,38695,1.0,2198,464,4262622.09239
base,3869,1,2340,218,1985525.637
base2,11608,1,2340,218,1988206.00431
cache,38695,1.0,2319,218,2047653.24821
base,3869,1,2450,173,1573572.92391
base2,11608,1,2450,173,1561576.11697
cache,10720,0.7,2429,160,1442117.15833
base,3869,1,2570,221,2006616.87946
base2,11608,1,2570,221,2012414.32985
cache,11739,0.4,2549,160,1465946.67844
base,3869,1,2696,239,2172388.61182
base2,11608,1,2696,239,2192581.94956
cache,9744,0.1,2669,133,1216814.41645
stg_1
base,2580,1,19,112,1024436.52795
base2,7740,1,19,112,1037021.53747
cache,3096,1.0,16,92,840305.006821
base,2580,1,40,172,1564099.28334
base2,7740,1,40,172,1576373.11243
cache,3096,1.0,37,172,1571094.18705
base,2580,1,91,469,4272103.95721
base2,7740,1,91,469,4264696.97115
cache,3096,1.0,88,469,4271017.85988
base,2580,1,124,279,2540221.01991
base2,7740,1,124,279,2542385.75816
cache,11278,1.0,119,279,2562874.49009
base,2580,1,186,266,2417319.43307
base2,7740,1,186,266,2428845.05427
cache,11278,1.0,180,266,2442820.18177
base,2580,1,262,446,4054877.75319
base2,7740,1,262,446,4046850.88949
cache,9216,0.7,256,332,3028361.49448
base,2580,1,297,323,2939389.06928
base2,7740,1,297,323,2931728.96985
cache,13660,0.4,286,145,1326238.16106
base,2580,1,375,376,3420903.54538
base2,7740,1,375,376,3433297.08771
cache,3096,1.0,334,237,2162841.27829
base,2580,1,473,384,3490945.8133
base2,7740,1,473,384,3494430.84314
cache,3096,1.0,388,384,3494040.81616
base,2580,1,603,630,5731969.40638
base2,7740,1,603,630,5724138.32976
cache,3096,1.0,518,630,5737718.59503
base,2580,1,682,287,2609442.81344
base2,7740,1,683,287,2601815.18199
cache,3096,1.0,598,287,2614247.46577
base,2580,1,710,153,1396609.36008
base2,7740,1,711,153,1388633.54142
cache,3096,1.0,626,153,1389743.15628
base,2580,1,762,336,3060319.95692
base2,7740,1,765,336,3073309.58385
cache,3096,1.0,679,336,3062841.29521
base,2580,1,854,290,2637144.03947
base2,7740,1,859,290,2639882.24295
cache,3096,1.0,773,290,2640392.90229
base,2580,1,908,972,8842504.22516
base2,7740,1,1115,972,8855080.6368
cache,3096,1.0,907,972,8843144.66021
base,2580,1,941,345,3143821.07678
base2,7740,1,1169,345,3156679.74563
cache,6202,0.7,943,249,2278518.07174
base,2580,1,979,344,3131674.35068
base2,7740,1,1208,344,3133839.08893
cache,7148,0.4,981,167,1532706.69853
base,2580,1,1067,393,3573002.4309
base2,7740,1,1297,393,3574517.85415
cache,7827,0.1,1039,100,905055.33153
base,2580,1,1168,352,3201243.46108
base2,7740,1,1398,352,3193268.51276
cache,3096,1.0,1077,144,1313467.67144
wdev_0
base,3360,1,4311,11424,103927405.94
base2,10081,1,7892,7886,71740681.0787
cache,4032,1.0,7642,5893,53610430.2793
base,3360,1,4380,121,1104090.12819
base2,10081,1,7974,121,1105926.35587
cache,19446,0.4,7711,98,899794.51186
base,3360,1,4461,122,1110219.82093
base2,10081,1,8055,122,1100785.66596
cache,15073,0.1,7785,80,720283.273542
base,3360,1,4570,154,1403558.6971
base2,10081,1,8168,154,1406437.88521
cache,14689,0.1,7888,113,1007873.63717
base,3360,1,4693,197,1797284.54002
base2,10081,1,8291,197,1787640.57873
cache,14689,0.1,7997,113,1007873.63717
base,3360,1,5238,796,7245088.74644
base2,10081,1,8865,796,7247030.74713
cache,12004,0.1,8391,433,3939302.50296
base,3360,1,5425,254,2310794.40859
base2,10081,1,9053,254,2311023.65407
cache,17792,0.1,8535,158,1477502.93372
base,3360,1,5505,123,1115318.02163
base2,10081,1,9133,123,1132556.19736
cache,11068,0.1,8613,81,748195.49942
base,3360,1,6002,671,6101034.21617
base2,10081,1,9630,671,6118662.6569
cache,9365,0.1,8989,408,3708587.62181
base,3360,1,6464,653,5936987.13958
base2,10081,1,10096,652,5949604.47032
cache,8065,0.1,9339,378,3431098.26207
base,3360,1,6531,103,940357.600856
base2,10081,1,10163,103,930755.321864
cache,13875,0.1,9401,67,605932.514127
base,3360,1,6591,83,752069.246025
base2,10081,1,10223,83,770341.218023
cache,10531,0.1,9459,61,546893.00579
base,3360,1,6696,165,1503658.35799
base2,10081,1,10328,165,1519728.89153
cache,8683,0.1,9557,101,910515.959076
base,3360,1,6788,138,1262799.39873
base2,10081,1,10420,138,1252866.70273
cache,8614,0.1,9646,91,839785.5543
base,3360,1,6876,124,1134179.60291
base2,10081,1,10508,124,1124519.49438
cache,8333,0.1,9727,86,794646.979237
base,3360,1,7008,173,1573090.14352
base2,10081,1,10640,173,1575206.3542
cache,8078,0.1,9849,129,1179595.29727
base,3360,1,7098,139,1269087.09944
base2,10081,1,10730,139,1285842.30336
cache,9311,0.1,9936,96,889264.266057
base,3360,1,7179,117,1069361.40779
base2,10081,1,10811,117,1060187.96584
cache,10195,0.1,10015,88,789247.54615
base,3360,1,7268,140,1274975.60709
base2,10081,1,10900,140,1278924.25525
cache,8463,0.1,10101,95,879083.958763
hm_0
base,33042,1,160,316,2829169.19683
base2,99126,1,160,316,2858455.81437
cache,39650,1.0,149,299,2770248.62466
base,33042,1,295,170,1622132.52275
base2,99126,1,295,170,1650642.20981
cache,39650,1.0,279,170,1583745.52975
base,33042,1,459,222,2007737.61421
base2,99126,1,459,222,2035464.60882
cache,39650,1.0,443,222,1980775.98967
base,33042,1,648,248,2314971.30543
base2,99126,1,648,248,2220257.53284
cache,39650,1.0,632,248,2228097.82499
base,33042,1,1006,481,4410559.99281
base2,99126,1,1006,481,4305377.42788
cache,39650,1.0,990,481,4323998.6515
base,33042,1,1188,243,2222200.11109
base2,99126,1,1188,243,2251923.26913
cache,39650,1.0,1172,243,2266833.99328
base,33042,1,1354,217,2035196.68275
base2,99126,1,1354,217,2066195.30272
cache,87474,1.0,1338,217,1968618.4579
base,33042,1,1514,204,1879463.48121
base2,99126,1,1514,204,1785742.59935
cache,120050,1.0,1498,204,1999067.82567
base,33042,1,1672,200,1777448.42027
base2,99126,1,1672,200,1810526.10352
cache,139413,1.0,1656,200,2090167.05421
base,33042,1,2029,457,4204614.91287
base2,99126,1,2029,457,4099857.06398
cache,33042,1,2013,457,4204614.91287
base,33042,1,2198,228,2081233.84915
base2,99126,1,2198,228,1978912.65832
cache,56849,1,2182,228,2176716.57404
base,33042,1,2377,242,2233635.3173
base2,99126,1,2377,242,2261359.06972
cache,74236,1,2361,242,2102520.16421
base,33042,1,3013,5708,51960177.1835
base2,99126,1,3013,5708,51873074.4731
cache,85384,0.9,2969,5177,47023277.4148
base,33042,1,4265,5398,49167312.9227
base2,99126,1,4265,5398,49202937.5018
cache,84702,0.9,4148,4991,45392319.5918
base,33042,1,4830,916,8306321.32514
base2,99126,1,4830,916,8322892.67568
cache,87518,0.9,4704,874,7889306.91419
base,33042,1,5071,389,3553960.29554
base2,99126,1,5071,389,3464057.89108
cache,87668,0.9,4943,369,3501735.26109
base,33042,1,5261,272,2524909.68415
base2,99126,1,5261,272,2428327.82977
cache,101214,0.9,5132,264,2579280.19598
base,33042,1,5611,622,5653328.06947
base2,99126,1,5611,622,5570300.75663
cache,127953,0.9,5471,590,5292143.44276
base,33042,1,5888,1110,10099638.7366
base2,99126,1,5888,1110,10003056.8822
cache,134272,0.9,5737,1035,9708928.47869
src1_2
base,13203,1,2448,7740,70422665.5492
base2,39609,1,2448,7740,70436731.9933
cache,15843,1.0,2315,5810,52849211.7983
base,13203,1,2509,88,804103.665745
base2,39609,1,2509,88,818877.187805
cache,15843,1.0,2376,88,791461.135038
base,13203,1,2624,208,1896861.28644
base2,39609,1,2624,208,1905869.69358
cache,15843,1.0,2490,208,1913089.30401
base,13203,1,2721,165,1503652.40194
base2,39609,1,2721,165,1484229.17242
cache,15843,1.0,2587,165,1501583.41647
base,13203,1,2774,67,602808.852968
base2,39609,1,2774,67,659567.492769
cache,15843,1.0,2640,67,632819.178507
base,13203,1,2862,123,1104533.92946
base2,39609,1,2862,123,1170458.45747
cache,15843,1.0,2726,123,1141390.83953
base,13203,1,2910,61,544999.461393
base2,39609,1,2910,61,555957.355837
cache,15843,1.0,2774,61,560991.459616
base,13203,1,2968,74,698673.364415
base2,39609,1,2968,74,764630.502956
cache,15843,1.0,2832,74,709388.189162
base,13203,1,3023,75,698673.364415
base2,39609,1,3023,75,764630.502956
cache,15843,1.0,2887,75,702443.939751
base,13203,1,3087,90,840837.736052
base2,39609,1,3087,90,801847.055085
cache,13203,1,2951,90,840837.736052
base,13203,1,3144,78,726387.103801
base2,39609,1,3144,78,739152.66396
cache,15843,1,3008,78,743416.342208
base,13203,1,3502,947,8625876.51246
base2,39609,1,3502,947,8638990.67349
cache,15843,1,3362,947,8642572.26222
base,13203,1,3632,370,3389264.45374
base2,39609,1,3632,370,3456711.97048
cache,15843,1,3492,370,3399180.37928
base,13203,1,3790,361,3306909.0895
base2,39609,1,3790,361,3375326.15368
cache,15843,1,3650,361,3284378.43645
base,13203,1,3879,128,1166996.59561
base2,39609,1,3879,128,1126747.33491
cache,15843,1,3739,128,1167527.37232
base,13203,1,3928,61,544999.461393
base2,39609,1,3928,61,555957.355837
cache,15843,1,3788,61,560991.459616
base,13203,1,3976,60,554601.756741
base2,39609,1,3976,60,567065.840987
cache,15843,1,3836,60,571220.972614
base,13203,1,4076,160,1439842.47657
base2,39609,1,4076,160,1509060.21749
cache,15843,1,3936,160,1474462.37019
base,13203,1,4125,63,582599.342286
base2,39609,1,4125,63,543823.825239
cache,15843,1,3985,63,609207.180923
rsrch_0
base,3878,1,110,316,2880397.11649
base2,11634,1,110,316,2884146.63117
cache,4653,1.0,107,307,2790495.22632
base,3878,1,279,293,2667041.87992
base2,11634,1,279,293,2667041.87992
cache,11219,1.0,276,293,2653160.19281
base,3878,1,424,245,2226450.63307
base2,11634,1,424,245,2242726.41914
cache,17395,1.0,421,245,2247312.73259
base,3878,1,552,261,2374581.89326
base2,11634,1,552,261,2393673.29763
cache,16951,0.7,549,213,1930501.54247
base,3878,1,701,249,2271989.1707
base2,11634,1,701,249,2260660.89434
cache,16951,0.4,697,199,1833646.57899
base,3878,1,852,269,2452435.14036
base2,11634,1,852,269,2469090.81242
cache,13853,0.1,847,162,1501928.65726
base,3878,1,982,220,2008382.21743
base2,11634,1,982,220,2024913.2041
cache,20532,0.1,973,132,1206335.66799
base,3878,1,1113,235,2136756.4411
base2,11634,1,1113,235,2140353.89334
cache,12773,0.1,1102,140,1255972.01518
base,3878,1,1251,203,1850861.26605
base2,11634,1,1251,203,1838596.50408
cache,14833,0.1,1240,145,1304668.03987
base,3878,1,1402,253,2302213.64284
base2,11634,1,1402,253,2320125.31009
cache,38783,0.1,1386,154,1491313.64626
base,3878,1,1546,232,2113771.65082
base2,11634,1,1546,232,2118881.69134
cache,38783,0.1,1530,155,1488268.46514
base,3878,1,1698,254,2310005.59148
base2,11634,1,1698,254,2316349.90652
cache,38783,0.1,1678,157,1473446.65556
base,3878,1,1843,245,2226450.63307
base2,11634,1,1843,245,2242726.41914
cache,38783,0.1,1822,158,1458916.19771
base,3878,1,2030,280,2550144.55545
base2,11634,1,2030,280,2569178.98846
cache,38783,0.1,2006,196,1770713.90931
base,3878,1,2168,214,1949149.65359
base2,11634,1,2168,214,1937760.46514
cache,38783,0.1,2143,141,1291042.39669
base,3878,1,2355,317,2888352.69333
base2,11634,1,2355,317,2876626.94741
cache,38783,0.1,2319,190,1676597.75072
base,3878,1,2529,261,2374581.89326
base2,11634,1,2529,261,2393673.29763
cache,4653,1.0,2486,248,2259307.24834
base,3878,1,2649,201,1836169.32595
base2,11634,1,2649,201,1856828.99265
cache,5882,1.0,2605,201,1831831.22638
base,3878,1,2785,187,1701072.38097
base2,11634,1,2785,187,1688962.8311
cache,6172,1.0,2741,187,1695866.97804
prn_1
prn_1
base,13775,1,2413,63073,57391632.7962
base2,41325,1,2434,0,41325
prn_1
base,13775,1,2413,63073,57391632.7962
base2,41325,1,2434,63073,57460986.3276
cache,16530,1,1757,53582,48769649.1899
ts_0
base,3869,1,1362,2691,2456211.03103
base2,11608,1,1362,2691,2460670.58209
cache,19120,1.0,1342,2524,2296043.76252
stg_1
base,2580,1,603,3457,3148844.65586
base2,7740,1,603,3457,3151231.30609
cache,3096,1.0,528,3171,2880902.60484
wdev_0
base,3360,1,6464,14515,13207882.6552
base2,10081,1,10096,10976,9986999.58631
cache,12591,0.1,9296,7683,6995309.43349
hm_0
base,33042,1,2029,2758,2524909.68415
base2,99126,1,2029,2758,2428327.82977
cache,123806,0.7,2016,2699,2580628.44913
src1_2
base,13203,1,3087,8691,7932089.17459
base2,39609,1,3087,8691,7997982.64186
cache,15843,1.0,2951,6758,6135708.17583
rsrch_0
base,3878,1,1402,2544,2321337.71152
base2,11634,1,1402,2544,2309201.00147
cache,14530,0.1,1391,1978,1816158.86913
prn_1
base,13775,1,2413,63073,57391632.7962
base2,41325,1,2434,63073,57460986.3276
cache,16530,1,1751,53431,48629193.1706
base,13775,1,9247,19489,17745143.0447
base2,41325,1,9282,19489,17812901.7191
cache,43143,1,8585,19489,17732971.7838
ts_0
base,3869,1,1362,2691,2456211.03103
base2,11608,1,1362,2691,2460670.58209
cache,4642,1.0,1337,2551,2322863.77211
base,3869,1,2832,2570,2337563.27985
base2,11608,1,2832,2570,2327365.821
cache,38695,1.0,2797,2570,2364794.38948
stg_1
base,2580,1,603,3457,3148844.65586
base2,7740,1,603,3457,3151231.30609
cache,3394,1.0,576,3259,2965865.98467
base,2580,1,1278,3966,3605844.49475
base2,7740,1,1514,3966,3607138.42624
cache,6279,0.1,1264,2704,2460684.03854
wdev_0
base,3360,1,6464,14515,13207882.6552
base2,10081,1,10096,10976,9986999.58631
cache,8065,0.1,9288,7717,7038020.66125
base,3360,1,7361,1318,1204823.45634
base2,10081,1,10993,1318,1221729.3601
cache,8178,0.1,10153,905,829864.116934
hm_0
base,33042,1,2029,2758,2524909.68415
base2,99126,1,2029,2758,2428327.82977
cache,155352,1.0,2015,2743,2532465.1923
base,33042,1,6252,15343,14039118.9916
base2,99126,1,6252,15343,14074530.5983
cache,103493,1.0,6143,14792,13602290.0341
src1_2
base,13203,1,3087,8691,7932089.17459
base2,39609,1,3087,8691,7997982.64186
cache,15843,1.0,2941,6779,6180194.22292
base,13203,1,4181,2308,2085249.62026
base2,39609,1,4181,2308,2045852.13
cache,15843,1.0,4029,2308,2111811.75652
rsrch_0
base,3878,1,1402,2544,2321337.71152
base2,11634,1,1402,2544,2309201.00147
cache,10987,0.1,1389,2001,1843870.69279
base,3878,1,2919,2417,2206451.73227
base2,11634,1,2919,2417,2225387.40633
cache,4653,1.0,2869,1868,1709439.63041
prn_1
base,13775,1,2413,63073,57391632.7962
base2,41325,1,2434,63073,57460986.3276
cache,14397,1,1756,53216,48420954.9504
base,13775,1,9247,19489,17745143.0447
base2,41325,1,9282,19489,17812901.7191
cache,50371,1,8586,19489,17689437.7788
base,13775,1,12832,13171,11972935.6352
base2,41325,1,13072,13171,11984608.5285
cache,93463,1,12328,13171,12063118.7787
base,13775,1,13766,2812,2563791.8689
base2,41325,1,14026,2812,2631797.27655
cache,45016,0.7,13280,2746,2586238.99697
base,13775,1,14966,3358,3064122.30884
base2,41325,1,15237,3358,3026657.74932
cache,34757,0.1,14380,800,693875.141388
base,13775,1,15536,3345,3071864.0708
base2,41325,1,15810,3344,3040971.69533
cache,36886,0.1,14840,675,583570.636818
base,13775,1,16383,19312,17555670.9189
base2,41325,1,16819,19263,17498486.6093
cache,33607,0.1,17906,2170,1970512.73882
base,13775,1,17629,3464,3157856.44626
base2,41325,1,18093,3463,3157856.44626
cache,41166,0.1,19013,752,651284.195501
base,13775,1,18903,3639,3331444.6942
base2,41325,1,19635,3510,3199181.44626
cache,33295,0.1,20403,929,815640.448441
ts_0
base,3869,1,1362,2691,2456211.03103
base2,11608,1,1362,2691,2460670.58209
cache,12101,1.0,1347,2598,2391235.59824
base,3869,1,2832,2570,2337563.27985
base2,11608,1,2832,2570,2327365.821
cache,4642,1.0,2779,1905,1728520.55142
base,3869,1,4450,2552,2320856.36062
base2,11608,1,4450,2552,2340562.77887
cache,8243,1.0,4388,2552,2320586.54678
base,3869,1,5617,2062,1879075.27409
base2,11608,1,5617,2062,1898379.68588
cache,11393,1.0,5553,2062,1877610.87445
base,3869,1,6833,2101,1909832.03913
base2,11608,1,6833,2101,1913043.71373
cache,13268,1.0,6769,2101,1898916.17997
base,3869,1,8020,1988,1814941.94081
base2,11608,1,8020,1988,1816061.00397
cache,9286,0.1,7956,1711,1544935.10027
base,3869,1,9383,2552,2320856.36062
base2,11608,1,9639,2552,2340562.77887
cache,9439,0.1,9558,1706,1557142.71807
base,3869,1,10680,2299,2090746.70741
base2,11608,1,10968,2299,2079103.88115
cache,11562,0.1,10846,1399,1262502.11981
base,3869,1,12203,2674,2439067.74829
base2,11608,1,12619,2674,2428043.72229
