prn_1
base2,7740,1,3457,603
cache,4376,1.0,3323,583
wdev_0,17,0.348613957502,0.544493582138,0.502480854277,True,18542
base,3360,1,14515,6464
base2,10081,1,10976,10096
cache,8065,0.1,7674,9317
src1_2,23,0.283653404392,0.283653404392,0.271524395847,False,10883
base,13203,1,8691,3087
base2,39609,1,8691,3087
cache,13203,1,6784,2955
rsrch_0,4,0.551100628931,0.551100628931,0.545990566038,True,2544
base,3878,1,2544,1402
base2,11634,1,2544,1402
cache,38783,0.1,2001,1389
4.6,18000,60,(0.1, 0.3),{'deltap': 0.1, 'deltas': 0.02, 'interval': 10000000, 'watch': (False, 6000000000, {}), 'nrsamples': 3, 'throt': 0.01, 'hitThrot': 0.005}
ts_0,prn_1,hm_0,stg_1,wdev_0,src1_2,rsrch_0,101258.737619
base,1669659,73707,50690989.1292
base2,1464413,221123,44434093.012,0.876567882681
cache,682286,221120,21165810.1349,0.41754581038
ts_0,23,0.314200146712,0.669212908232,0.398826303888,True,164949
base,3869,1,161075,51827
base2,11608,1,104541,110386
cache,11607,0.1,63175,65786
prn_1,13,0.157707362865,0.215988593493,0.228488814892,True,225836
base,13775,1,221592,35616
base2,41325,1,209735,48778
cache,41325,0.1,121491,51601
hm_0,20,0.198627022855,0.364431063013,0.25166533616,True,756604
base,33042,1,711573,150282
base2,99126,1,608252,275730
cache,99126,0.1,225912,190411
stg_1,25,0.243436662101,0.343839817905,0.360313265562,True,103682
base,2580,1,103682,25240
base2,7740,1,103682,35650
cache,7740,0.1,53140,37358
wdev_0,17,0.459365592009,0.653956326633,0.570520883205,True,123233
base,3360,1,104466,56609
base2,10081,1,89862,80589
cache,10081,0.1,45894,70307
src1_2,23,0.175591635164,0.298358936259,0.193387671263,True,228815
base,13203,1,226507,40178
base2,39609,1,226507,68269
cache,39608,0.1,94680,44250
rsrch_0,4,0.385270772631,0.526260089085,0.472587829465,True,149295
base,3878,1,140764,57519
base2,11634,1,121834,78568
cache,11633,0.1,77994,70555
prn_1
base,13775,1,37,529,4812040.69463
base2,41325,1,37,529,4771222.08865
cache,16530,1.0,30,440,4037255.85346
base,13775,1,58,29432,267725813.084
base2,41325,1,62,29961,272628757.251
cache,16530,1.0,53,29432,267733747.164
base,13775,1,178,22538,205058295.091
base2,41325,1,193,52499,477598712.934
cache,61791,0.7,161,15842,144076349.495
base,13775,1,340,1154,10526188.1542
base2,41325,1,359,53653,488150396.505
cache,61791,0.4,250,518,4721769.09065
base,13775,1,744,1563,14234261.364
base2,41325,1,765,55216,502350482.191
cache,60417,0.1,373,262,2388796.64898
base,13775,1,1102,1456,13226922.1112
base2,41325,1,1123,56672,515596399.901
cache,16530,1.0,477,665,6064077.58592
base,13775,1,1401,1484,13496150.3663
base2,41325,1,1422,58156,529109326.485
cache,16530,1.0,768,1484,13489857.2147
base,13775,1,1774,1822,16563356.5703
base2,41325,1,1795,59978,545696690.481
cache,16530,1.0,1136,1822,16588820.7593
base,13775,1,2132,1629,14808378.4104
base2,41325,1,2153,61607,560526406.793
cache,16530,1.0,1483,1630,14831201.5108
base,13775,1,2413,1466,13360368.116
base2,41325,1,2434,63073,573856209.7
cache,16530,1,1756,1466,13371575.1739
base,13775,1,2797,1493,13590310.4631
base2,41325,1,2818,64566,587361299.005
cache,16530,1,2136,1493,13613312.4631
base,13775,1,3642,2046,18615711.7287
base2,41325,1,3663,66612,606045871.751
cache,16530,1,2979,2046,18624239.7691
base,13775,1,4688,2290,20841598.6279
base2,41325,1,4709,68902,626804107.516
cache,16570,1,4024,2290,20854554.6999
base,13775,1,5757,2313,21052376.3084
base2,41325,1,5778,71215,647862203.949
cache,22290,1,5093,2313,21031988.2516
base,13775,1,6808,2289,20848218.0676
base2,41325,1,6829,73504,668629933.179
cache,23533,1,6144,2289,20801327.3127
base,13775,1,7892,2331,21225964.5564
base2,41325,1,7913,75835,689869175.577
cache,23554,1,7228,2331,21249499.7994
base,13775,1,8659,2011,18291743.8886
base2,41325,1,8680,77846,708236802.393
cache,27620,1,7995,2011,18346282.4417
base,13775,1,8846,1519,13819250.0346
base2,41325,1,8869,79365,721966039.62
cache,28068,1,8182,1519,13785036.4337
base,13775,1,8940,1732,15743832.4126
base2,41325,1,8964,81097,737783292.389
cache,28110,1,8277,1732,15808073.202
ts_0
base,3869,1,57,200,1820227.30418
base2,11608,1,57,200,1809789.77387
cache,4642,1.0,55,196,1778237.84072
base,3869,1,176,221,2006616.87946
base2,11608,1,176,421,3839005.52165
cache,11099,1.0,174,221,2023056.75833
base,3869,1,284,185,1678089.71943
base2,11608,1,284,606,5506875.51535
cache,17356,0.8,282,173,1568018.2573
base,3869,1,405,208,1894396.53239
base2,11608,1,405,814,7408169.59847
cache,17356,0.5,403,163,1506675.44409
base,3869,1,511,179,1632791.2626
base2,11608,1,511,993,9033203.13825
cache,16970,0.2,509,116,1077355.19697
base,3869,1,706,529,4807196.71745
base2,11608,1,706,1522,13831478.6338
cache,4642,1.0,693,437,3978024.12199
base,3869,1,818,185,1678089.71943
base2,11608,1,818,1707,15543121.7968
cache,9390,1.0,804,185,1689248.10216
base,3869,1,957,230,2089694.4241
base2,11608,1,957,1937,17642899.1321
cache,19779,1.0,942,230,2077329.83125
base,3869,1,1058,216,1970583.89134
base2,11608,1,1058,2153,19573882.5269
cache,27466,1.0,1043,216,1959257.42476
base,3869,1,1362,538,4889663.86434
base2,11608,1,1362,2691,24486852.4066
cache,30514,1.0,1342,538,4901615.59976
base,3869,1,1556,354,3227999.97567
base2,11608,1,1556,3045,27719458.4721
cache,31796,1.0,1536,354,3208615.26367
base,3869,1,1673,202,1835467.03729
base2,11608,1,1673,3247,29528912.4856
cache,32118,1.0,1653,202,1804843.52946
base,3869,1,1792,209,1902696.1545
base2,11608,1,1792,3456,31424824.6813
cache,32196,1.0,1772,209,1874944.86437
base,3869,1,1909,210,1910261.66008
base2,11608,1,1909,3666,33357124.065
cache,38695,1.0,1889,210,1967078.07715
base,3869,1,2219,464,4215896.21699
base2,11608,1,2219,4130,37562231.3013
cache,38695,1.0,2198,464,4262622.09239
base,3869,1,2340,218,1985525.637
base2,11608,1,2340,4348,39569058.1328
cache,38695,1.0,2319,218,2047653.24821
base,3869,1,2450,173,1573572.92391
base2,11608,1,2450,4521,41148573.305
cache,10889,0.7,2428,151,1382428.39786
base,3869,1,2570,221,2006616.87946
base2,11608,1,2570,4742,43132007.6183
cache,9436,0.4,2548,166,1517727.93763
base,3869,1,2696,239,2172388.61182
base2,11608,1,2696,4981,45340547.2639
cache,9300,0.1,2665,127,1158149.88667
stg_1
base,2580,1,19,112,1024436.52795
base2,7740,1,19,112,1037021.53747
cache,3096,1.0,16,87,793547.479728
base,2580,1,40,172,1564099.28334
base2,7740,1,40,284,2595140.49999
cache,3096,1.0,37,172,1571094.18705
base,2580,1,91,469,4272103.95721
base2,7740,1,91,753,6840588.56691
cache,3096,1.0,87,469,4271017.85988
base,2580,1,124,279,2540221.01991
base2,7740,1,124,1032,9395023.05204
cache,5786,1.0,116,279,2538010.51994
base,2580,1,186,266,2417319.43307
base2,7740,1,186,1298,11806315.1255
cache,10573,1.0,177,266,2423812.42877
base,2580,1,262,446,4054877.75319
base2,7740,1,262,1744,15863664.5136
cache,15266,1.0,253,446,4084188.09714
base,2580,1,297,323,2939389.06928
base2,7740,1,297,2067,18807336.4751
cache,25800,1.0,288,323,2938289.17443
base,2580,1,375,376,3420903.54538
base2,7740,1,375,2443,22221785.3221
cache,13042,0.7,364,273,2481923.07026
base,2580,1,473,384,3490945.8133
base2,7740,1,473,2827,25726551.8858
cache,8598,0.4,449,209,1916423.64908
base,2580,1,603,630,5731969.40638
base2,7740,1,603,3457,31461944.0919
cache,3096,1.0,539,588,5345099.12027
base,2580,1,682,287,2609442.81344
base2,7740,1,683,3744,34076031.3258
cache,3096,1.0,584,287,2614247.46577
base,2580,1,710,153,1396609.36008
base2,7740,1,711,3897,35446327.032
cache,3096,1.0,612,153,1389743.15628
base,2580,1,762,336,3060319.95692
base2,7740,1,765,4233,38501384.003
cache,3096,1.0,666,336,3062841.29521
base,2580,1,854,290,2637144.03947
base2,7740,1,859,4523,41151817.2699
cache,3096,1.0,760,290,2640392.90229
base,2580,1,908,972,8842504.22516
base2,7740,1,1115,5495,49987214.4528
cache,3096,1.0,822,972,8843144.66021
base,2580,1,941,345,3143821.07678
base2,7740,1,1169,5840,53125224.3521
cache,3096,1.0,856,343,3118064.79464
base,2580,1,979,344,3131674.35068
base2,7740,1,1208,6184,56270964.2731
cache,3096,1.0,894,344,3134665.19055
base,2580,1,1067,393,3573002.4309
base2,7740,1,1297,6577,59827851.6381
cache,3096,1.0,982,393,3582329.27214
base,2580,1,1168,352,3201243.46108
base2,7740,1,1398,6929,63032065.1452
cache,3096,1.0,1083,352,3206462.1155
wdev_0
base,3360,1,4311,11424,103927405.94
base2,10081,1,7892,7886,71740681.0787
cache,4032,1.0,7647,5834,53079781.568
base,3360,1,4380,121,1104090.12819
base2,10081,1,7974,8007,72827039.254
cache,19283,0.4,7715,82,770223.582602
base,3360,1,4461,122,1110219.82093
base2,10081,1,8055,8129,73952756.9302
cache,15073,0.1,7786,74,707284.890873
base,3360,1,4570,154,1403558.6971
base2,10081,1,8168,8283,75362022.0678
cache,15073,0.1,7886,105,940894.830861
base,3360,1,4693,197,1797284.54002
base2,10081,1,8291,8480,77165751.042
cache,14738,0.1,7992,118,1093120.92222
base,3360,1,5238,796,7245088.74644
base2,10081,1,8865,9276,84390652.6077
cache,11645,0.1,8363,405,3711468.74638
base,3360,1,5425,254,2310794.40859
base2,10081,1,9053,9530,86701676.2617
cache,16315,0.1,8498,157,1452309.85398
base,3360,1,5505,123,1115318.02163
base2,10081,1,9133,9653,87818898.8546
cache,16988,0.1,8569,78,704742.0465
base,3360,1,6002,671,6101034.21617
base2,10081,1,9630,10324,93940223.4806
cache,11199,0.1,8921,378,3434292.4632
base,3360,1,6464,653,5936987.13958
base2,10081,1,10096,10976,99866002.9671
cache,8065,0.1,9268,375,3422444.89696
base,3360,1,6531,103,940357.600856
base2,10081,1,10163,11079,100773639.892
cache,8403,0.1,9325,62,565133.694494
base,3360,1,6591,83,752069.246025
base2,10081,1,10223,11162,101554700.606
cache,8146,0.1,9378,55,489971.431895
base,3360,1,6696,165,1503658.35799
base2,10081,1,10328,11327,103050678.513
cache,8084,0.1,9473,106,977779.65076
base,3360,1,6788,138,1262799.39873
base2,10081,1,10420,11465,104318695.336
cache,10849,0.1,9558,93,839877.060146
base,3360,1,6876,124,1134179.60291
base2,10081,1,10508,11589,105419790.256
cache,8514,0.1,9639,86,792373.45325
base,3360,1,7008,173,1573090.14352
base2,10081,1,10640,11762,107011422.927
cache,8072,0.1,9759,125,1146113.13872
base,3360,1,7098,139,1269087.09944
base2,10081,1,10730,11901,108271230.366
cache,9457,0.1,9844,88,791151.811776
base,3360,1,7179,117,1069361.40779
base2,10081,1,10811,12018,109346050.557
cache,8195,0.1,9921,81,744456.676939
base,3360,1,7268,140,1274975.60709
base2,10081,1,10900,12158,110599039.631
cache,8077,0.1,10005,89,823034.928363
hm_0
base,33042,1,160,316,2829169.19683
base2,99126,1,160,316,2858455.81437
cache,39650,1.0,149,297,2782340.35167
base,33042,1,295,170,1622132.52275
base2,99126,1,295,486,4651384.73381
cache,39650,1.0,277,170,1583745.52975
base,33042,1,459,222,2007737.61421
base2,99126,1,459,708,6449159.6081
cache,39650,1.0,441,222,1980775.98967
base,33042,1,648,248,2314971.30543
base2,99126,1,648,956,8810015.82485
cache,39650,1.0,630,248,2228097.82499
base,33042,1,1006,481,4410559.99281
base2,99126,1,1006,1437,13269671.4466
cache,39650,1.0,988,481,4323998.6515
base,33042,1,1188,243,2222200.11109
base2,99126,1,1188,1680,15248584.1049
cache,39650,1.0,1170,243,2266833.99328
base,33042,1,1354,217,2035196.68275
base2,99126,1,1354,1897,17490967.8965
cache,39650,1.0,1336,217,2003960.78135
base,33042,1,1514,204,1879463.48121
base2,99126,1,1514,2101,19027833.7801
cache,83518,1.0,1496,204,1905294.13862
base,33042,1,1672,200,1777448.42027
base2,99126,1,1672,2301,20994574.4684
cache,115978,1.0,1654,200,1931261.04361
base,33042,1,2029,457,4204614.91287
base2,99126,1,2029,2758,25250257.9451
cache,128850,1.0,2011,457,4378551.96341
base,33042,1,2198,228,2081233.84915
base2,99126,1,2198,2986,27375571.8912
cache,134264,1.0,2180,228,2235758.78839
base,33042,1,2377,242,2233635.3173
base2,99126,1,2377,3228,29390787.4906
cache,135626,1.0,2359,242,2181995.52142
base,33042,1,3013,5708,51960177.1835
base2,99126,1,3013,8936,81404241.4505
cache,135956,1.0,2995,5708,51945496.7947
base,33042,1,4265,5398,49167312.9227
base2,99126,1,4265,14334,130347738.248
cache,106676,0.9,4187,4980,45534855.7002
base,33042,1,4830,916,8306321.32514
base2,99126,1,4830,15250,138837006.955
cache,112626,0.9,4746,872,8132609.57393
base,33042,1,5071,389,3553960.29554
base2,99126,1,5071,15639,142450712.992
cache,112730,0.9,4985,378,3580101.68874
base,33042,1,5261,272,2524909.68415
base2,99126,1,5261,15911,144637785.997
cache,132193,0.9,5174,269,2399236.18605
base,33042,1,5611,622,5653328.06947
base2,99126,1,5611,16533,150344552.155
cache,134338,0.9,5521,589,5256070.36956
base,33042,1,5888,1110,10099638.7366
base2,99126,1,5888,17643,160430290.699
cache,134541,0.9,5795,1027,9319860.17694
src1_2
base,13203,1,2448,7740,70422665.5492
base2,39609,1,2448,7740,70436731.9933
cache,15843,1.0,2335,5829,53010686.7541
base,13203,1,2509,88,804103.665745
base2,39609,1,2509,7828,71158006.17
cache,15843,1.0,2396,88,791461.135038
base,13203,1,2624,208,1896861.28644
base2,39609,1,2624,8036,73122275.2282
cache,15843,1.0,2510,208,1913089.30401
base,13203,1,2721,165,1503652.40194
base2,39609,1,2721,8201,74646593.5264
cache,15843,1.0,2607,165,1501583.41647
base,13203,1,2774,67,602808.852968
base2,39609,1,2774,8268,75218443.1515
cache,15843,1.0,2660,67,632819.178507
base,13203,1,2862,123,1104533.92946
base2,39609,1,2862,8391,76289721.1557
cache,15843,1.0,2747,123,1141390.83953
base,13203,1,2910,61,544999.461393
base2,39609,1,2910,8452,76901772.2188
cache,15843,1.0,2795,61,560991.459616
base,13203,1,2968,74,698673.364415
base2,39609,1,2968,8526,77574070.5285
cache,15843,1.0,2853,74,709388.189162
base,13203,1,3023,75,698673.364415
base2,39609,1,3023,8601,78245171.1849
cache,15843,1.0,2908,75,702443.939751
base,13203,1,3087,90,840837.736052
base2,39609,1,3087,8691,79097410.0758
cache,15843,1.0,2972,90,838376.286634
base,13203,1,3144,78,726387.103801
base2,39609,1,3144,8769,79742787.3386
cache,15843,1.0,3029,78,743416.342208
base,13203,1,3502,947,8625876.51246
base2,39609,1,3502,9716,88434680.4612
cache,15843,1.0,3381,947,8642572.26222
base,13203,1,3632,370,3389264.45374
base2,39609,1,3632,10086,91803312.88
cache,15843,1.0,3511,370,3399180.37928
base,13203,1,3790,361,3306909.0895
base2,39609,1,3790,10447,95086479.5098
cache,21312,1.0,3669,361,3278431.73782
base,13203,1,3879,128,1166996.59561
base2,39609,1,3879,10575,96264627.1044
cache,22500,1.0,3758,128,1187502.0658
base,13203,1,3928,61,544999.461393
base2,39609,1,3928,10636,96729546.3321
cache,22520,1.0,3807,61,557638.656765
base,13203,1,3976,60,554601.756741
base2,39609,1,3976,10696,97348895.8598
cache,26408,1.0,3855,60,534605.191514
base,13203,1,4076,160,1439842.47657
base2,39609,1,4076,10856,98761166.7622
cache,26836,1.0,3955,160,1461959.33409
base,13203,1,4125,63,582599.342286
base2,39609,1,4125,10919,99365676.7462
cache,26876,1.0,4004,63,634852.784943
rsrch_0
base,3878,1,110,316,2880397.11649
base2,11634,1,110,316,2884146.63117
cache,4653,1.0,108,310,2822286.05531
base,3878,1,279,293,2667041.87992
base2,11634,1,279,609,5552583.79814
cache,11125,1.0,277,293,2655062.21691
base,3878,1,424,245,2226450.63307
base2,11634,1,424,854,7771324.62807
cache,17395,0.9,422,231,2081231.42557
base,3878,1,552,261,2374581.89326
base2,11634,1,552,1115,10137704.1295
cache,17395,0.6,550,214,1940384.54566
base,3878,1,701,249,2271989.1707
base2,11634,1,701,1364,12417987.0367
cache,17008,0.3,697,182,1639210.07825
base,3878,1,852,269,2452435.14036
base2,11634,1,852,1633,14858015.0905
cache,13438,0.1,848,165,1500479.67833
base,3878,1,982,220,2008382.21743
base2,11634,1,982,1853,16860798.4792
cache,18828,0.1,977,136,1211732.38718
base,3878,1,1113,235,2136756.4411
base2,11634,1,1113,2088,19015390.3038
cache,19604,0.1,1106,134,1244576.97592
base,3878,1,1251,203,1850861.26605
base2,11634,1,1251,2291,20827043.5711
cache,12924,0.1,1244,142,1318428.85036
base,3878,1,1402,253,2302213.64284
base2,11634,1,1402,2544,23164382.6719
cache,11238,0.1,1391,162,1465853.57239
base,3878,1,1546,232,2113771.65082
base2,11634,1,1546,2776,25254716.8526
cache,9698,0.1,1535,152,1400570.77929
base,3878,1,1698,254,2310005.59148
base2,11634,1,1698,3030,27571066.7591
cache,9401,0.1,1684,160,1446158.81979
base,3878,1,1843,245,2226450.63307
base2,11634,1,1843,3275,29802159.1783
cache,9329,0.1,1829,160,1457702.61664
base,3878,1,2030,280,2550144.55545
base2,11634,1,2030,3555,32341330.0248
cache,12519,0.1,2014,195,1768041.2232
base,3878,1,2168,214,1949149.65359
base2,11634,1,2168,3769,34295895.6799
cache,9826,0.1,2150,145,1334522.53328
base,3878,1,2355,317,2888352.69333
base2,11634,1,2355,4086,37190487.7736
cache,9315,0.1,2324,192,1758306.6585
base,3878,1,2529,261,2374581.89326
base2,11634,1,2529,4347,39558614.0426
cache,10923,0.1,2489,171,1577483.46279
base,3878,1,2649,201,1836169.32595
base2,11634,1,2649,4548,41383336.9128
cache,11100,0.1,2606,123,1125396.33959
base,3878,1,2785,187,1701072.38097
base2,11634,1,2785,4735,43090685.0642
cache,11116,0.1,2742,143,1321518.00126
